Date,Month,Day of week,season,Deaths,Temp,RelHumid,PM25,O2,SO2,NO2,CO,PM25lag1,O2lag1,SO2lag1,NO2lag1,COlag1
4/14/1999,4,4,2,73,,,,2.0128,-0.3839,9.9382,164.7,,0.1254,-0.9409,-3.5877,-321.7
4/15/1999,4,5,2,61,,,,1.8297,1.6259,18.0935,336.6,,2.0128,-0.3839,9.9382,164.7
4/16/1999,4,6,2,70,,,,-0.0402,0.4166,15.5873,458.6,,1.8297,1.6259,18.0935,336.6
4/17/1999,4,7,2,81,,,,11.0256,-0.6643,13.845,124.5,,-0.0402,0.4166,15.5873,458.6
4/18/1999,4,1,2,62,,,2.7264,20.4065,0.6704,11.7536,12.1818,,11.0256,-0.6643,13.845,124.5
4/19/1999,4,2,2,57,,,,14.757,1.0125,17.3401,144,2.7264,20.4065,0.6704,11.7536,12.1818
4/20/1999,4,3,2,77,,,,4.9966,0.2247,2.4205,-256,,14.757,1.0125,17.3401,144
4/21/1999,4,4,2,82,,,,9.7853,-0.8263,-11.521,-579.5,,4.9966,0.2247,2.4205,-256
4/22/1999,4,5,2,68,,,,3.5518,-1.4126,-9.467,-499,,9.7853,-0.8263,-11.521,-579.5
4/23/1999,4,6,2,72,,,,5.4847,-1.357,-9.6527,-533.3,,3.5518,-1.4126,-9.467,-499
4/24/1999,4,7,2,72,,,-3.7407,9.6307,-1.5611,-15.3933,-629.3,,5.4847,-1.357,-9.6527,-533.3
4/25/1999,4,1,2,67,,,,12.5064,-1.9388,-16.5771,-498.3,-3.7407,9.6307,-1.5611,-15.3933,-629.3
4/26/1999,4,2,2,71,,,,4.843,-1.4497,-6.034,-302.2,,12.5064,-1.9388,-16.5771,-498.3
4/27/1999,4,3,2,65,,,,5.8168,-1.6734,-7.8923,-372.6,,4.843,-1.4497,-6.034,-302.2
4/28/1999,4,4,2,69,,,,9.6272,-1.6131,-14.6204,-694.6,,5.8168,-1.6734,-7.8923,-372.6
4/29/1999,4,5,2,68,,,,4.9335,-0.6401,-12.1669,-612.7,,9.6272,-1.6131,-14.6204,-694.6
4/30/1999,4,6,2,79,,,-6.35,4.7738,-1.7659,-12.2329,-676.9,,4.9335,-0.6401,-12.1669,-612.7
5/1/1999,5,7,2,73,,,,6.3532,-1.1299,-11.0276,-432.1,-6.35,4.7738,-1.7659,-12.2329,-676.9
5/2/1999,5,1,2,69,,,,8.9691,-1.6986,-14.684,-621.5,,6.3532,-1.1299,-11.0276,-432.1
5/3/1999,5,2,2,68,,,,6.7042,-1.862,-14.8885,-716.1,,8.9691,-1.6986,-14.684,-621.5
5/4/1999,5,3,2,66,,,,8.1886,-1.4138,-9.4797,-558.5,,6.7042,-1.862,-14.8885,-716.1
5/5/1999,5,4,2,79,,,,5.1483,-0.5503,3.3221,-266.6,,8.1886,-1.4138,-9.4797,-558.5
5/6/1999,5,5,2,76,,,13.9934,8.1647,-0.6265,9.4965,-111.7,,5.1483,-0.5503,3.3221,-266.6
5/7/1999,5,6,2,72,,,,5.6124,0.35,2.0756,-325.7,13.9934,8.1647,-0.6265,9.4965,-111.7
5/8/1999,5,7,2,65,,,,17.1172,-1.7951,-15.7083,-691.9,,5.6124,0.35,2.0756,-325.7
5/9/1999,5,1,2,63,,,,21.4821,-1.7762,-20.123,-763.9,,17.1172,-1.7951,-15.7083,-691.9
5/10/1999,5,2,2,72,,,,12.2933,-1.759,-9.3631,-564.2,,21.4821,-1.7762,-20.123,-763.9
5/11/1999,5,3,2,62,,,,4.7472,-1.3096,-2.2345,-336.5,,12.2933,-1.759,-9.3631,-564.2
5/12/1999,5,4,2,66,,,25.7377,13.1405,-1.1672,-4.1324,-363.3,,4.7472,-1.3096,-2.2345,-336.5
5/13/1999,5,5,2,62,,,,19.1431,-2.0027,-14.1803,-610.1,25.7377,13.1405,-1.1672,-4.1324,-363.3
5/14/1999,5,6,2,68,,,,17.933,-1.7797,-13.5814,-611.3,,19.1431,-2.0027,-14.1803,-610.1
5/15/1999,5,7,2,50,,,,21.1857,-1.9217,-15.7703,-644.2,,17.933,-1.7797,-13.5814,-611.3
5/16/1999,5,1,2,75,,,,14.1727,-1.7168,-12.5235,-541.6,,21.1857,-1.9217,-15.7703,-644.2
5/17/1999,5,2,2,70,,,,10.3156,-0.4439,4.5645,-216.6,,14.1727,-1.7168,-12.5235,-541.6
5/18/1999,5,3,2,75,,,8.997,8.1088,-0.8904,-1.5947,-258.8,,10.3156,-0.4439,4.5645,-216.6
5/19/1999,5,4,2,59,,,,7.1252,-1.6294,-11.2233,-658.8,8.997,8.1088,-0.8904,-1.5947,-258.8
5/20/1999,5,5,2,73,,,,7.4616,-1.8049,-12.5564,-676,,7.1252,-1.6294,-11.2233,-658.8
5/21/1999,5,6,2,49,,,,7.8939,-1.7977,-13.5175,-698.4,,7.4616,-1.8049,-12.5564,-676
5/22/1999,5,7,2,51,,,,12.2891,-1.3605,-17.6857,-737.7,,7.8939,-1.7977,-13.5175,-698.4
5/23/1999,5,1,2,67,,,,5.5838,-1.7458,-11.576,-581.1,,12.2891,-1.3605,-17.6857,-737.7
5/24/1999,5,2,2,64,,,-1.3543,1.2777,-1.3761,-1.7634,-288.5,,5.5838,-1.7458,-11.576,-581.1
5/25/1999,5,3,2,70,,,,6.7437,1.2259,-5.5184,-438.1,-1.3543,1.2777,-1.3761,-1.7634,-288.5
5/26/1999,5,4,2,60,,,,11.473,-1.1675,-6.8681,-485.3,,6.7437,1.2259,-5.5184,-438.1
5/27/1999,5,5,2,69,,,,12.5792,-0.7304,-4.1457,-429.4,,11.473,-1.1675,-6.8681,-485.3
5/28/1999,5,6,2,72,,,,13.3891,-0.7027,-7.3412,-442.6,,12.5792,-0.7304,-4.1457,-429.4
5/29/1999,5,7,2,74,,,,20.2903,-0.9521,-19.0053,-712,,13.3891,-0.7027,-7.3412,-442.6
5/30/1999,5,1,2,58,,,-14.6033,16.5109,-0.8416,-22.6785,-825.8,,20.2903,-0.9521,-19.0053,-712
5/31/1999,5,2,2,71,,,,13.1762,-0.7973,-19.0053,-752.4,-14.6033,16.5109,-0.8416,-22.6785,-825.8
6/1/1999,6,3,3,68,,,,-1.399,-0.6866,-3.6494,-332.7,,13.1762,-0.7973,-19.0053,-752.4
6/2/1999,6,4,3,67,,,,4.0684,-1.2518,-18.8601,-678.4,,-1.399,-0.6866,-3.6494,-332.7
6/3/1999,6,5,3,58,,,,1.704,-0.9315,-18.7295,-679.5,,4.0684,-1.2518,-18.8601,-678.4
6/4/1999,6,6,3,63,,,,-1.3558,-0.385,-13.3047,-452.6,,1.704,-0.9315,-18.7295,-679.5
6/5/1999,6,7,3,60,,,-1.0246,4.3414,-0.4107,-12.5234,-416,,-1.3558,-0.385,-13.3047,-452.6
6/6/1999,6,1,3,68,,,,10.6419,0.7974,-12.1655,-485.4,-1.0246,4.3414,-0.4107,-12.5234,-416
6/7/1999,6,2,3,83,,,,7.9642,1.2161,-7.4207,-486.4,,10.6419,0.7974,-12.1655,-485.4
6/8/1999,6,3,3,75,,,,6.8991,0.8755,-9.6867,-545.4,,7.9642,1.2161,-7.4207,-486.4
6/9/1999,6,4,3,53,,,,13.409,-0.6986,-12.0462,-580.4,,6.8991,0.8755,-9.6867,-545.4
6/10/1999,6,5,3,61,,,,12.1851,-0.6738,-10.7734,-539.7,,13.409,-0.6986,-12.0462,-580.4
6/11/1999,6,6,3,67,,,16.9023,9.3813,-0.6135,-4.3237,-365.7,,12.1851,-0.6738,-10.7734,-539.7
6/12/1999,6,7,3,68,,,,14.1651,-0.0532,-3.1646,-223.7,16.9023,9.3813,-0.6135,-4.3237,-365.7
6/13/1999,6,1,3,70,,,,10.3551,1.7427,-5.2099,-253,,14.1651,-0.0532,-3.1646,-223.7
6/14/1999,6,2,3,67,,,,8.431,3.3047,9.3791,-35.0745,,10.3551,1.7427,-5.2099,-253
6/15/1999,6,3,3,72,,,,5.8663,1.0434,-0.495,-288.3,,8.431,3.3047,9.3791,-35.0745
6/16/1999,6,4,3,75,,,,11.2283,0.2673,-3.3331,-368.1,,5.8663,1.0434,-0.495,-288.3
6/17/1999,6,5,3,57,,,18.3375,16.3395,0.3378,-2.9122,-358.3,,11.2283,0.2673,-3.3331,-368.1
6/18/1999,6,6,3,47,,,,13.6349,0.9644,3.0067,-272.1,18.3375,16.3395,0.3378,-2.9122,-358.3
6/19/1999,6,7,3,64,,,,20.0748,1.0573,-3.2644,-293.4,,13.6349,0.9644,3.0067,-272.1
6/20/1999,6,1,3,53,,,,21.955,0.0229,-15.1854,-503.4,,20.0748,1.0573,-3.2644,-293.4
6/21/1999,6,2,3,72,,,,6.3692,-0.2513,-12.8706,-547.1,,21.955,0.0229,-15.1854,-503.4
6/22/1999,6,3,3,43,,,,4.696,-0.3392,-9.8746,-506.2,,6.3692,-0.2513,-12.8706,-547.1
6/23/1999,6,4,3,54,,,-3.2499,6.3931,-0.0433,-3.0949,-308.9,,4.696,-0.3392,-9.8746,-506.2
6/24/1999,6,5,3,60,,,,7.8431,0.4461,-3.1065,-368.5,-3.2499,6.3931,-0.0433,-3.0949,-308.9
6/25/1999,6,6,3,66,,,,5.6879,1.1207,-5.7464,-410.7,,7.8431,0.4461,-3.1065,-368.5
6/26/1999,6,7,3,48,,,,9.9199,0.2406,-12.4461,-487.2,,5.6879,1.1207,-5.7464,-410.7
6/27/1999,6,1,3,67,,,,16.7911,0.1688,-14.7465,-552.7,,9.9199,0.2406,-12.4461,-487.2
6/28/1999,6,2,3,55,,,,11.7259,1.7851,-3.058,-340.1,,16.7911,0.1688,-14.7465,-552.7
6/29/1999,6,3,3,56,,,-0.9066,14.1824,1.2797,-3.0728,-340.4,,11.7259,1.7851,-3.058,-340.1
6/30/1999,6,4,3,39,,,12.5965,11.3575,1.2008,-3.0471,-338.9,-0.9066,14.1824,1.2797,-3.0728,-340.4
7/1/1999,7,5,3,64,,,,9.0281,0.2903,-7.4752,-470.5,12.5965,11.3575,1.2008,-3.0471,-338.9
7/2/1999,7,6,3,54,,,,1.0508,-0.5599,-16.1984,-620.2,,9.0281,0.2903,-7.4752,-470.5
7/3/1999,7,7,3,45,,,,5.8339,-0.3526,-19.5013,-662.8,,1.0508,-0.5599,-16.1984,-620.2
7/4/1999,7,1,3,56,,,,16.354,-0.3729,-18.4879,-587,,5.8339,-0.3526,-19.5013,-662.8
7/5/1999,7,2,3,76,,,18.986,14.2016,1.7136,-9.8142,-362.2,,16.354,-0.3729,-18.4879,-587
7/6/1999,7,3,3,68,,,,5.004,0.5503,-5.8374,-379.5,18.986,14.2016,1.7136,-9.8142,-362.2
7/7/1999,7,4,3,62,,,,7.4534,2.4711,-2.8866,-350.2,,5.004,0.5503,-5.8374,-379.5
7/8/1999,7,5,3,57,,,,-8.2576,3.0616,2.4413,-45.6845,,7.4534,2.4711,-2.8866,-350.2
7/9/1999,7,6,3,58,,,,2.7276,1.6355,-3.152,-297.2,,-8.2576,3.0616,2.4413,-45.6845
7/10/1999,7,7,3,56,,,,11.7775,1.6426,-5.5386,-350.1,,2.7276,1.6355,-3.152,-297.2
7/11/1999,7,1,3,80,,,-2.4816,15.9215,5.5159,-3.6538,-335.6,,11.7775,1.6426,-5.5386,-350.1
7/12/1999,7,2,3,66,,,,4.9974,1.8517,-0.0586,-244.6,-2.4816,15.9215,5.5159,-3.6538,-335.6
7/13/1999,7,3,3,75,,,,9.5296,2.6588,-3.491,-350.9,,4.9974,1.8517,-0.0586,-244.6
7/14/1999,7,4,3,65,,,,2.8144,2.2434,-7.8037,-437.6,,9.5296,2.6588,-3.491,-350.9
7/15/1999,7,5,3,61,,,,2.6019,0.1898,-9.5652,-520.7,,2.8144,2.2434,-7.8037,-437.6
7/16/1999,7,6,3,60,,,,0.6021,0.5345,-6.8854,-391.1,,2.6019,0.1898,-9.5652,-520.7
7/17/1999,7,7,3,48,,,-9.7196,6.9353,0.664,-8.1442,-371.6,,0.6021,0.5345,-6.8854,-391.1
7/18/1999,7,1,3,63,,,,9.212,0.6696,-13.1976,-589.8,-9.7196,6.9353,0.664,-8.1442,-371.6
7/19/1999,7,2,3,58,,,,2.5427,1.0982,-7.1283,-502,,9.212,0.6696,-13.1976,-589.8
7/20/1999,7,3,3,70,,,,0.8458,0.7907,-4.9432,-411.3,,2.5427,1.0982,-7.1283,-502
7/21/1999,7,4,3,57,,,,0.5149,0.4824,-4.8348,-319.4,,0.8458,0.7907,-4.9432,-411.3
7/22/1999,7,5,3,59,,,,0.6989,0.3036,-2.3271,-255.6,,0.5149,0.4824,-4.8348,-319.4
7/23/1999,7,6,3,65,,,-0.5509,2.7509,0.3116,-1.5911,-150.9,,0.6989,0.3036,-2.3271,-255.6
7/24/1999,7,7,3,55,,,,9.1784,0.4974,-6.1508,-164.6,-0.5509,2.7509,0.3116,-1.5911,-150.9
7/25/1999,7,1,3,61,,,,10.136,0.2614,-12.5604,-264.1,,9.1784,0.4974,-6.1508,-164.6
7/26/1999,7,2,3,67,,,,6.8761,0.1061,-8.0186,-302,,10.136,0.2614,-12.5604,-264.1
7/27/1999,7,3,3,60,,,,3.6877,0.226,-7.194,-399.3,,6.8761,0.1061,-8.0186,-302
7/28/1999,7,4,3,61,,,,4.1058,0.2045,-7.3251,-426.2,,3.6877,0.226,-7.194,-399.3
7/29/1999,7,5,3,65,,,-2.1434,1.5867,1.083,-3.1426,-195.1,,4.1058,0.2045,-7.3251,-426.2
7/30/1999,7,6,3,58,,,,2.9415,1.1267,-2.0717,-172.9,-2.1434,1.5867,1.083,-3.1426,-195.1
7/31/1999,7,7,3,53,,,,9.305,0.3026,-6.0851,-322.7,,2.9415,1.1267,-2.0717,-172.9
8/1/1999,8,1,3,46,,,,12.7302,-0.4117,-5.5528,-390.2,,9.305,0.3026,-6.0851,-322.7
8/2/1999,8,2,3,61,,,,5.398,2.0327,5.1867,-112.1,,12.7302,-0.4117,-5.5528,-390.2
8/3/1999,8,3,3,72,,,,7.7288,2.6943,6.3667,-29.1574,,5.398,2.0327,5.1867,-112.1
8/4/1999,8,4,3,68,,,10.5146,5.438,1.4873,2.173,-272.9,,7.7288,2.6943,6.3667,-29.1574
8/5/1999,8,5,3,55,,,,5.8339,-0.2838,-8.6133,-626.8,10.5146,5.438,1.4873,2.173,-272.9
8/6/1999,8,6,3,61,,,,3.402,-0.763,-12.1806,-685.7,,5.8339,-0.2838,-8.6133,-626.8
8/7/1999,8,7,3,58,,,,1.9908,0.0299,-11.6372,-546.9,,3.402,-0.763,-12.1806,-685.7
8/8/1999,8,1,3,62,,,,-1.6042,0.0731,-13.3394,-620.1,,1.9908,0.0299,-11.6372,-546.9
8/9/1999,8,2,3,57,,,,-3.2264,1.1367,-6.717,-437.4,,-1.6042,0.0731,-13.3394,-620.1
8/10/1999,8,3,3,71,,,-11.9381,0.9558,-1.5643,-10.1913,-648.1,,-3.2264,1.1367,-6.717,-437.4
8/11/1999,8,4,3,56,,,,-0.4632,-1.1962,-6.5265,-481.9,-11.9381,0.9558,-1.5643,-10.1913,-648.1
8/12/1999,8,5,3,61,,,,3.0255,-0.2514,-0.3343,-202,,-0.4632,-1.1962,-6.5265,-481.9
8/13/1999,8,6,3,59,,,,5.9713,-0.0759,5.4215,-61.4284,,3.0255,-0.2514,-0.3343,-202
8/14/1999,8,7,3,66,,,,12.2478,-1.1182,-6.8137,-345.9,,5.9713,-0.0759,5.4215,-61.4284
8/15/1999,8,1,3,54,,,,15.1034,-1.2134,-8.9113,-389.7,,12.2478,-1.1182,-6.8137,-345.9
8/16/1999,8,2,3,61,,,0.9445,0.6263,-0.6931,3.4873,-50.8526,,15.1034,-1.2134,-8.9113,-389.7
8/17/1999,8,3,3,55,,,,-2.5109,-0.3708,5.2806,-72.0649,0.9445,0.6263,-0.6931,3.4873,-50.8526
8/18/1999,8,4,3,61,,,,-0.13,0.0865,4.1264,-228.5,,-2.5109,-0.3708,5.2806,-72.0649
8/19/1999,8,5,3,63,,,,1.7641,0.2745,6.4411,-179.5,,-0.13,0.0865,4.1264,-228.5
8/20/1999,8,6,3,59,,,,6.2879,0.9155,11.3115,-167.3,,1.7641,0.2745,6.4411,-179.5
8/21/1999,8,7,3,59,,,,14.7942,0.3403,6.8864,-142.8,,6.2879,0.9155,11.3115,-167.3
8/22/1999,8,1,3,47,,,-1.626,14.7807,0.4304,-3.1381,-362,,14.7942,0.3403,6.8864,-142.8
8/23/1999,8,2,3,64,,,,6.6014,-0.4944,8.0476,-138.5,-1.626,14.7807,0.4304,-3.1381,-362
8/24/1999,8,3,3,70,,,,1.9603,-0.3968,11.0229,-48.5462,,6.6014,-0.4944,8.0476,-138.5
8/25/1999,8,4,3,71,,,,-2.1783,0.3907,9.6994,-14.613,,1.9603,-0.3968,11.0229,-48.5462
8/26/1999,8,5,3,74,,,,-1.5276,1.6748,10.7841,-59.0977,,-2.1783,0.3907,9.6994,-14.613
8/27/1999,8,6,3,55,,,,1.9076,1.1871,6.1677,-217.6,,-1.5276,1.6748,10.7841,-59.0977
8/28/1999,8,7,3,37,,,-1.2657,8.6679,0.2864,5.9345,-99.5311,,1.9076,1.1871,6.1677,-217.6
8/29/1999,8,1,3,60,,,,16.1959,0.6098,0.8244,-287.5,-1.2657,8.6679,0.2864,5.9345,-99.5311
8/30/1999,8,2,3,55,,,,12.6713,-0.0477,4.4711,-293.8,,16.1959,0.6098,0.8244,-287.5
8/31/1999,8,3,3,58,,,,7.9429,-0.4762,-1.4578,-394.2,,12.6713,-0.0477,4.4711,-293.8
9/1/1999,9,4,4,64,,,,1.3747,-1.401,-12.2439,-594.4,,7.9429,-0.4762,-1.4578,-394.2
9/2/1999,9,5,4,48,,,,4.1815,-1.5155,-12.7917,-636.8,,1.3747,-1.401,-12.2439,-594.4
9/3/1999,9,6,4,52,,,-5.4481,1.0701,-1.3272,-9.6929,-482.4,,4.1815,-1.5155,-12.7917,-636.8
9/4/1999,9,7,4,51,,,,6.587,-0.3978,-10.6771,-510.5,-5.4481,1.0701,-1.3272,-9.6929,-482.4
9/5/1999,9,1,4,56,,,,13.854,-1.3821,-13.8693,-504.6,,6.587,-0.3978,-10.6771,-510.5
9/6/1999,9,2,4,50,,,,19.4649,-0.6961,-13.3473,-500.9,,13.854,-1.3821,-13.8693,-504.6
9/7/1999,9,3,4,58,,,,11.3305,-1.4119,-0.8822,-275.3,,19.4649,-0.6961,-13.3473,-500.9
9/8/1999,9,4,4,51,,,,-1.545,-0.0908,3.5602,-53.2275,,11.3305,-1.4119,-0.8822,-275.3
9/9/1999,9,5,4,43,,,0.4607,-6.6429,0.0326,1.665,-123.4,,-1.545,-0.0908,3.5602,-53.2275
9/10/1999,9,6,4,58,,,,-5.8442,0.1527,-0.209,-246.2,0.4607,-6.6429,0.0326,1.665,-123.4
9/11/1999,9,7,4,63,,,,-3.8049,-1.1464,-6.5344,-342.7,,-5.8442,0.1527,-0.209,-246.2
9/12/1999,9,1,4,56,,,,0.4582,-0.7922,-5.4351,-280.5,,-3.8049,-1.1464,-6.5344,-342.7
9/13/1999,9,2,4,48,,,,-0.0644,-0.6576,4.2528,-99.692,,0.4582,-0.7922,-5.4351,-280.5
9/14/1999,9,3,4,42,,,,2.1439,0.8165,8.062,21.2582,,-0.0644,-0.6576,4.2528,-99.692
9/15/1999,9,4,4,43,,,26.1726,5.0023,-0.1925,4.0272,-229,,2.1439,0.8165,8.062,21.2582
9/16/1999,9,5,4,59,,,,8.9336,-0.3301,2.5651,-204.8,26.1726,5.0023,-0.1925,4.0272,-229
9/17/1999,9,6,4,56,,,,9.7849,-0.8618,1.4386,-174.5,,8.9336,-0.3301,2.5651,-204.8
9/18/1999,9,7,4,67,,,,4.5679,-1.0332,-4.3647,-322.9,,9.7849,-0.8618,1.4386,-174.5
9/19/1999,9,1,4,61,,,,15.2693,-0.9288,-10.5851,-465,,4.5679,-1.0332,-4.3647,-322.9
9/20/1999,9,2,4,63,,,,0.2702,-0.7297,8.8566,103.2,,15.2693,-0.9288,-10.5851,-465
9/21/1999,9,3,4,55,,,17.4107,-6.2015,1.08,18.7643,396.8,,0.2702,-0.7297,8.8566,103.2
9/22/1999,9,4,4,71,,,,-0.9654,0.9477,5.9374,-123.4,17.4107,-6.2015,1.08,18.7643,396.8
9/23/1999,9,5,4,74,,,,-0.3661,0.3089,-1.1357,-307.9,,-0.9654,0.9477,5.9374,-123.4
9/24/1999,9,6,4,69,,,,-1.1995,0.5501,2.7756,-225.1,,-0.3661,0.3089,-1.1357,-307.9
9/25/1999,9,7,4,55,,,,0.3935,-0.5418,-0.2732,-243.1,,-1.1995,0.5501,2.7756,-225.1
9/26/1999,9,1,4,60,,,,5.5551,-0.4202,-4.3451,-398.2,,0.3935,-0.5418,-0.2732,-243.1
9/27/1999,9,2,4,57,,,7.7498,-1.459,-0.4695,1.4544,-344.6,,5.5551,-0.4202,-4.3451,-398.2
9/28/1999,9,3,4,66,,,,-1.0063,-0.044,13.5988,12.3977,7.7498,-1.459,-0.4695,1.4544,-344.6
9/29/1999,9,4,4,64,,,,-1.179,0.9664,15.9189,394.2,,-1.0063,-0.044,13.5988,12.3977
9/30/1999,9,5,4,49,,,14.5932,-0.2986,2.5442,22.8734,621.7,,-1.179,0.9664,15.9189,394.2
10/1/1999,10,6,4,58,,,,2.3651,1.6884,18.9923,343.3,14.5932,-0.2986,2.5442,22.8734,621.7
10/2/1999,10,7,4,72,,,,7.9373,0.2473,1.5189,-158.2,,2.3651,1.6884,18.9923,343.3
10/3/1999,10,1,4,48,,,11.4739,7.6409,-1.1981,-2.9552,-203.1,,7.9373,0.2473,1.5189,-158.2
10/4/1999,10,2,4,72,,,,-3.1246,0.8256,15.4364,464.4,11.4739,7.6409,-1.1981,-2.9552,-203.1
10/5/1999,10,3,4,94,,,,-4.0243,1.4256,9.147,155.3,,-3.1246,0.8256,15.4364,464.4
10/6/1999,10,4,4,69,,,,-4.4984,-0.3555,-10.1053,-413.9,,-4.0243,1.4256,9.147,155.3
10/7/1999,10,5,4,62,,,,-5.4723,0.6573,2.6469,265.7,,-4.4984,-0.3555,-10.1053,-413.9
10/8/1999,10,6,4,56,,,,-5.2761,1.4081,9.8643,859.2,,-5.4723,0.6573,2.6469,265.7
10/9/1999,10,7,4,68,,,1.3433,-0.2154,2.362,15.2165,862.9,,-5.2761,1.4081,9.8643,859.2
10/10/1999,10,1,4,53,,,,8.8969,2.6566,15.3308,579.3,1.3433,-0.2154,2.362,15.2165,862.9
10/11/1999,10,2,4,58,,,,-3.6946,0.961,14.2248,407.2,,8.8969,2.6566,15.3308,579.3
10/12/1999,10,3,4,72,,,,-6.8861,1.3812,14.9928,568.1,,-3.6946,0.961,14.2248,407.2
10/13/1999,10,4,4,61,,,,-5.9338,1.7818,22.0042,895.9,,-6.8861,1.3812,14.9928,568.1
10/14/1999,10,5,4,59,,,,-3.4716,2.208,14.8841,397.6,,-5.9338,1.7818,22.0042,895.9
10/15/1999,10,6,4,64,,,6.281,-3.1484,-1.0312,-1.652,-304,,-3.4716,2.208,14.8841,397.6
10/16/1999,10,7,4,74,,,,-0.8651,0.1057,-2.2365,-174.5,6.281,-3.1484,-1.0312,-1.652,-304
10/17/1999,10,1,4,56,,,,4.0721,-0.5644,0.0499,-20.087,,-0.8651,0.1057,-2.2365,-174.5
10/18/1999,10,2,4,54,,,,-4.1656,0.5313,10.4041,516.9,,4.0721,-0.5644,0.0499,-20.087
10/19/1999,10,3,4,66,,,,-8.4096,1.5509,18.7838,946.7,,-4.1656,0.5313,10.4041,516.9
10/20/1999,10,4,4,55,,,,-7.2512,2.2847,13.9058,874.5,,-8.4096,1.5509,18.7838,946.7
10/21/1999,10,5,4,66,,,3.8572,-5.6971,1.8618,17.6646,765.9,,-7.2512,2.2847,13.9058,874.5
10/22/1999,10,6,4,65,,,,-8.0388,1.9187,33.0978,1102.3,3.8572,-5.6971,1.8618,17.6646,765.9
10/23/1999,10,7,4,61,,,,-0.8092,2.1605,27.8942,1005.5,,-8.0388,1.9187,33.0978,1102.3
10/24/1999,10,1,4,66,,,,4.1454,2.227,13.519,594.6,,-0.8092,2.1605,27.8942,1005.5
10/25/1999,10,2,4,51,,,,-5.3193,1.8547,12.5447,619.1,,4.1454,2.227,13.519,594.6
10/26/1999,10,3,4,53,,,,-6.3728,0.8746,12.404,392.5,,-5.3193,1.8547,12.5447,619.1
10/27/1999,10,4,4,64,,,21.7105,-4.6464,0.828,9.959,100.4,,-6.3728,0.8746,12.404,392.5
10/28/1999,10,5,4,57,,,,-5.5893,0.8923,4.6225,25.1643,21.7105,-4.6464,0.828,9.959,100.4
10/29/1999,10,6,4,55,,,,-4.0732,0.6357,13.3958,738.8,,-5.5893,0.8923,4.6225,25.1643
10/30/1999,10,7,4,60,,,,-3.3004,0.5063,7.4383,746.1,,-4.0732,0.6357,13.3958,738.8
10/31/1999,10,1,4,67,,,,-3.0867,0.1589,3.9508,449.1,,-3.3004,0.5063,7.4383,746.1
11/1/1999,11,2,4,65,,,,-10.2944,3.3513,30.0678,1439.5,,-3.0867,0.1589,3.9508,449.1
11/2/1999,11,3,4,56,,,29.2812,-9.7229,1.8379,29.1976,981,,-10.2944,3.3513,30.0678,1439.5
11/3/1999,11,4,4,72,,,,-8.8274,0.9354,25.6677,822.5,29.2812,-9.7229,1.8379,29.1976,981
11/4/1999,11,5,4,74,,,,-7.8135,1.092,25.3169,629.6,,-8.8274,0.9354,25.6677,822.5
11/5/1999,11,6,4,66,,,,-5.0006,-0.4475,19.8477,207.3,,-7.8135,1.092,25.3169,629.6
11/6/1999,11,7,4,69,,,,-7.5385,0.0373,8.2805,417.2,,-5.0006,-0.4475,19.8477,207.3
11/7/1999,11,1,4,66,,,,-2.5327,-0.4089,-6.4213,-198.9,,-7.5385,0.0373,8.2805,417.2
11/8/1999,11,2,4,64,,,-20.6929,-9.7687,-0.9083,-4.8217,-206.4,,-2.5327,-0.4089,-6.4213,-198.9
11/9/1999,11,3,4,56,,,,-10.4287,0.2759,0.866,285.2,-20.6929,-9.7687,-0.9083,-4.8217,-206.4
11/10/1999,11,4,4,62,,,,-11.1897,2.2121,15.281,885.5,,-10.4287,0.2759,0.866,285.2
11/11/1999,11,5,4,81,,,,-10.4327,1.9658,23.1361,1202,,-11.1897,2.2121,15.281,885.5
11/12/1999,11,6,4,63,,,,-12.897,2.0398,21.8174,1353.3,,-10.4327,1.9658,23.1361,1202
11/13/1999,11,7,4,75,,,,-10.9064,0.147,14.4854,654.8,,-12.897,2.0398,21.8174,1353.3
11/14/1999,11,1,4,65,,,3.4928,-8.3216,0.7111,7.4217,373.4,,-10.9064,0.147,14.4854,654.8
11/15/1999,11,2,4,74,,,,-10.3334,-0.00517,2.6483,156.6,3.4928,-8.3216,0.7111,7.4217,373.4
11/16/1999,11,3,4,65,,,,-12.986,-0.0321,-5.3205,1.7673,,-10.3334,-0.00517,2.6483,156.6
11/17/1999,11,4,4,56,,,,-6.8393,-0.0346,-6.2076,-344.7,,-12.986,-0.0321,-5.3205,1.7673
11/18/1999,11,5,4,63,,,,-10.1249,0.7343,-1.12,62.8114,,-6.8393,-0.0346,-6.2076,-344.7
11/19/1999,11,6,4,66,,,,-9.7604,1.947,6.5775,466.8,,-10.1249,0.7343,-1.12,62.8114
11/20/1999,11,7,4,75,,,-8.0838,-9.5925,-0.1989,1.2353,-138,,-9.7604,1.947,6.5775,466.8
11/21/1999,11,1,4,57,,,6.0345,3.0049,-0.7877,-17.5176,-453.7,-8.0838,-9.5925,-0.1989,1.2353,-138
11/22/1999,11,2,4,78,,,,-5.8494,0.2008,-2.9082,88.9133,6.0345,3.0049,-0.7877,-17.5176,-453.7
11/23/1999,11,3,4,75,,,,-11.7215,2.1269,4.4168,647.4,,-5.8494,0.2008,-2.9082,88.9133
